Index	YYYY	MM	DD	HH	HsOS	TpOS	DirOS	HsNS	TpNS	DirNS	U10	U10Dir
108357	2016	02	08	12	0.16	15.07	134.3	0.12	15.09	114.7	1.1	141
108358	2016	02	08	15	0.15	15.04	134.3	0.12	15.06	114.8	2.1	129
108359	2016	02	08	18	0.16	14.92	134.3	0.12	14.94	115	3.2	159
108360	2016	02	08	21	0.21	14.67	134.3	0.16	14.69	115.6	2.8	193
108361	2016	02	09	00	0.22	14.56	134.3	0.17	14.57	115.8	2.2	247
108362	2016	02	09	03	0.2	3.17	142	0.18	3.93	138.1	2.1	244
108363	2016	02	09	06	0.19	14.4	134.3	0.15	14.41	116.2	1.8	226
108364	2016	02	09	09	0.18	14.28	134.3	0.14	14.29	116.4	4.7	276
108365	2016	02	09	12	0.52	2.95	293.2	0.03	1.49	48.5	4.3	297
108366	2016	02	09	15	0.66	3.23	296.4	0.13	2.38	41.2	7	296
108367	2016	02	09	18	1.42	4.44	289.7	0.45	5.81	33	9.8	292
108368	2016	02	09	21	1.52	4.98	291	0.49	6.9	29.4	8.7	301
108369	2016	02	10	00	1.31	5.01	291.1	0.4	6.17	32.9	6.9	306
108370	2016	02	10	03	1.01	4.77	291.6	0.27	4.69	38.6	5.4	318
108371	2016	02	10	06	0.79	4.7	290.4	0.15	3.59	44.7	4.2	3
108372	2016	02	10	09	0.66	4.52	290.7	0.09	2.79	47.4	1.2	14
108373	2016	02	10	12	0.57	4.3	298.4	0.07	2.52	40	1.9	283
108374	2016	02	10	15	0.5	4.03	329.9	0.04	3.95	359.1	0.3	0
108375	2016	02	10	18	0.43	4.02	354.5	0.4	4.7	19.2	1.9	289
108376	2016	02	10	21	0.37	4.07	12.4	0.38	4.44	25.2	1.9	281
108377	2016	02	11	00	0.31	4.04	24.2	0.31	4.11	29.7	2.1	14
108378	2016	02	11	03	0.27	15.1	134.7	0.21	15.13	114.9	2.9	65
108379	2016	02	11	06	0.35	3.29	56.3	0.4	4.1	55.9	3.8	92
108380	2016	02	11	09	0.46	3.47	62.8	0.63	4.5	63.1	3.7	93
108381	2016	02	11	12	0.49	3.72	62.4	0.68	4.57	62.8	2.5	74
108382	2016	02	11	15	0.46	4.05	62.7	0.62	4.55	63	1.5	175
108383	2016	02	11	18	0.39	4.31	65.3	0.51	4.66	65.7	3.3	247
108384	2016	02	11	21	0.58	2.8	271.4	0	0.35	77.4	6.7	272
108385	2016	02	12	00	1.15	4.02	280.6	0.19	3.19	51.9	9.2	283
108386	2016	02	12	03	1.44	4.79	284.8	0.33	5.77	38.5	8.3	289
108387	2016	02	12	06	1.42	5.04	282.7	0.27	5.8	41	7	283
108388	2016	02	12	09	1.38	5.18	282.1	0.25	5.79	42.2	7.4	289
108389	2016	02	12	12	1.15	5.14	283.6	0.21	5.08	44.9	5.5	306
108390	2016	02	12	15	0.86	4.96	284.2	0.13	3.83	50.4	5.2	308
108391	2016	02	12	18	0.86	4.17	295.4	0.25	3.51	37.8	6.7	305
108392	2016	02	12	21	0.96	4.11	295.2	0.31	3.89	35.9	6.3	304
108393	2016	02	13	00	0.89	4.26	294	0.25	3.66	38.9	5.1	335
108394	2016	02	13	03	0.78	4.28	295.3	0.19	3.28	39.4	3.6	8
108395	2016	02	13	06	0.67	4.26	298.3	0.14	2.94	38.2	2.4	29
108396	2016	02	13	09	0.6	4.23	305.9	0.13	3.03	31.2	1.7	332
108397	2016	02	13	12	0.53	4.19	322.9	0.09	3.77	9.6	2.7	334
108398	2016	02	13	15	0.47	4.1	347	0.32	4.67	15.3	2.5	303
108399	2016	02	13	18	0.4	3.97	357.7	0.4	4.64	18.9	2	302
108400	2016	02	13	21	0.33	3.89	1.4	0.33	4.32	14.3	2.7	296
108401	2016	02	14	00	0.29	3.84	4	0.27	4.11	12.3	2.3	324
108402	2016	02	14	03	0.27	6.72	98.8	0.28	6.74	96.8	1.8	346
108403	2016	02	14	06	0.28	6.62	98.7	0.3	6.68	96.8	1.8	24
108404	2016	02	14	09	0.28	6.49	98.4	0.3	6.55	96.6	0.8	321
108405	2016	02	14	12	0.28	6.35	98	0.31	6.41	96.4	1.6	325
108406	2016	02	14	15	0.26	6.33	98	0.26	6.31	96.2	1.8	291
108407	2016	02	14	18	0.24	6.23	95.8	0.23	6.17	94.3	1.3	316
108408	2016	02	14	21	0.21	6.04	95.5	0.21	5.98	94.1	1.4	299
108409	2016	02	15	00	0.18	5.44	95.9	0.18	5.38	94.8	2.4	290
108410	2016	02	15	03	0.15	5.13	96.5	0.15	5.06	95.5	1.4	297
108411	2016	02	15	06	0.13	14.51	135.6	0.1	14.52	116.5	1.9	75
108412	2016	02	15	09	0.12	14.59	135.7	0.09	14.6	116.3	1.4	136
108413	2016	02	15	12	0.12	14.61	135.7	0.09	14.62	116.3	1.2	353
108414	2016	02	15	15	0.12	14.58	135.3	0.09	14.6	116.3	0.6	77
108415	2016	02	15	18	0.14	14.45	135.4	0.11	14.46	116.6	0.7	125
108416	2016	02	15	21	0.15	14.23	135.3	0.12	14.24	117	1.1	214
108417	2016	02	16	00	0.16	14.01	135.4	0.12	14.01	117.5	1.2	249
108418	2016	02	16	03	0.17	13.79	135.2	0.13	13.79	118	0.7	49
108419	2016	02	16	06	0.17	3.6	110.8	0.17	3.93	110.6	2.5	70
108420	2016	02	16	09	0.22	3.58	112.4	0.22	3.93	112.4	4	90
108421	2016	02	16	12	0.5	2.92	111.1	0.76	4.85	111.7	5.9	103
108422	2016	02	16	15	0.86	3.82	116	1.96	5.52	115.2	6.6	122
108423	2016	02	16	18	0.93	4.42	120.9	2.1	5.91	119.1	4.9	122
108424	2016	02	16	21	0.9	4.75	123.5	1.92	6.05	121.2	3.9	115
108425	2016	02	17	00	0.86	4.86	123	1.78	6.06	120.8	6.2	94
108426	2016	02	17	03	1.03	4.62	115.7	2.42	6.39	113.7	7.6	101
108427	2016	02	17	06	1.15	4.68	113.8	2.81	6.72	111.6	7.2	101
108428	2016	02	17	09	1.04	4.75	113.9	2.44	6.54	112	5.7	109
108429	2016	02	17	12	0.86	4.75	113.4	1.86	6.18	112.1	4.8	107
108430	2016	02	17	15	0.71	4.6	113	1.4	5.75	112.3	4	119
108431	2016	02	17	18	0.61	4.4	112	1.1	5.4	111.9	3.2	114
108432	2016	02	17	21	0.56	4.34	116.5	0.89	5.09	116.4	2.1	125
108433	2016	02	18	00	0.51	4.36	120.3	0.68	4.86	120.3	1.7	349
108434	2016	02	18	03	0.54	4.35	121.7	0.77	4.87	121.5	5.7	64
108435	2016	02	18	06	0.76	3.67	104.7	1.71	5.6	104.8	6.1	100
108436	2016	02	18	09	0.75	4	110	1.63	5.43	109.9	3.9	90
108437	2016	02	18	12	0.69	4.06	105.1	1.47	5.5	105.3	2.3	30
108438	2016	02	18	15	0.61	4.06	95.6	1.29	5.67	96.6	4.3	341
108439	2016	02	18	18	0.64	8.22	106.3	0.9	8.83	102.9	5.5	324
108440	2016	02	18	21	0.74	3.75	332.9	0.63	4.87	11.5	5	313
108441	2016	02	19	00	0.76	3.98	329.9	0.59	4.86	10.6	4.3	302
108442	2016	02	19	03	0.73	8.99	105.2	1	9.55	101.2	4.2	304
108443	2016	02	19	06	0.68	8.88	105	0.92	9.43	101.2	3.4	315
108444	2016	02	19	09	0.6	8.73	104.1	0.79	9.25	100.6	3.7	283
108445	2016	02	19	12	0.59	8.33	103.1	0.81	8.93	100.1	5	301
108446	2016	02	19	15	0.57	3.6	319.8	0.15	3.49	14.4	4.3	313
108447	2016	02	19	18	0.56	3.76	324.7	0.15	3.78	7.8	4	303
108448	2016	02	19	21	0.54	3.88	327.7	0.12	3.91	3.4	4.7	291
108449	2016	02	20	00	0.57	3.51	320.8	0.15	3.56	13	4.6	309
108450	2016	02	20	03	0.52	3.65	327.7	0.08	3.84	2.6	2.9	328
108451	2016	02	20	06	0.45	3.72	331	0.05	3.96	359.7	1.7	306
108452	2016	02	20	09	0.39	8.89	103.9	0.43	9.11	100.2	2.2	258
108453	2016	02	20	12	0.33	8.99	103.7	0.34	9.09	99.8	2	270
108454	2016	02	20	15	0.28	8.95	102.3	0.27	8.97	98.5	2	328
108455	2016	02	20	18	0.24	8.64	101.3	0.22	8.6	97.9	1.6	264
108456	2016	02	20	21	0.2	8.43	100.3	0.19	8.39	97.1	2.9	217
108457	2016	02	21	00	0.2	16.59	134.3	0.15	16.64	111.4	2.2	257
108458	2016	02	21	03	0.19	16.54	134.3	0.15	16.59	111.5	1.7	276
108459	2016	02	21	06	0.17	16.51	134.3	0.13	16.56	111.6	1.3	315
108460	2016	02	21	09	0.15	16.44	134	0.11	16.49	111.6	1.2	291
108461	2016	02	21	12	0.14	16.38	133.9	0.11	16.43	111.7	1.4	312
108462	2016	02	21	15	0.13	20.41	135.2	0.1	20.87	106.6	1.9	237
108463	2016	02	21	18	0.13	20.03	135.1	0.1	20.43	107	2.5	226
108464	2016	02	21	21	0.14	19.65	135.1	0.11	19.99	107.3	1.7	274
108465	2016	02	22	00	0.19	19.18	135.1	0.15	19.45	107.7	1.2	333
108466	2016	02	22	03	0.2	23.99	144.7	0.14	27.2	104.2	0.5	22
108467	2016	02	22	06	0.19	18.32	134.9	0.14	18.46	108.4	1.4	45
108468	2016	02	22	09	0.18	18.15	134.9	0.14	18.26	108.6	0.6	208
108469	2016	02	22	12	0.17	18.05	134.9	0.13	18.15	108.7	1.6	233
108470	2016	02	22	15	0.16	17.96	134.9	0.12	18.05	108.8	0.6	88
108471	2016	02	22	18	0.16	17.94	134.9	0.12	18.03	108.8	1.1	114
108472	2016	02	22	21	0.15	17.97	134.8	0.11	18.06	108.7	0.8	226
108473	2016	02	23	00	0.15	17.96	134.9	0.11	18.05	108.8	2.5	250
108474	2016	02	23	03	0.15	17.88	134.8	0.11	17.96	108.9	1.8	304
108475	2016	02	23	06	0.15	17.76	134.8	0.11	17.84	109.2	1.2	27
108476	2016	02	23	09	0.15	17.63	134.7	0.11	17.71	109.4	2.9	212
108477	2016	02	23	12	0.16	17.47	134.6	0.12	17.54	109.7	3.4	268
108478	2016	02	23	15	0.16	17.27	134.7	0.12	17.34	110.2	2.9	258
108479	2016	02	23	18	0.41	2.61	280.2	0	1.1	63.5	2.6	275
108480	2016	02	23	21	0.33	16.07	134.5	0.25	16.11	112.7	2.1	283
108481	2016	02	24	00	0.27	16.1	133.8	0.21	16.14	112.2	2.8	291
108482	2016	02	24	03	0.23	16.09	134.4	0.18	16.13	112.6	2.5	335
108483	2016	02	24	06	0.2	16.15	134.4	0.15	16.2	112.5	1	41
108484	2016	02	24	09	0.19	16.08	134.4	0.15	16.12	112.6	3.6	251
108485	2016	02	24	12	0.44	2.64	271.9	0	0.18	78.2	4.6	258
108486	2016	02	24	15	0.55	2.89	260.4	0.03	0.72	84.1	5.8	251
108487	2016	02	24	18	0.6	3.16	257.5	0.05	1.15	85.6	5.2	272
108488	2016	02	24	21	0.59	3.25	261.4	0.03	0.85	83.5	4.5	267
108489	2016	02	25	00	0.59	3.27	271.2	0	0.36	77.5	4	301
108490	2016	02	25	03	0.54	3.26	283.4	0.02	0.97	61.9	5	301
108491	2016	02	25	06	0.61	3.21	290.2	0.07	1.71	50.8	4.9	300
108492	2016	02	25	09	0.68	3.36	298.4	0.15	2.62	38.2	5.9	299
108493	2016	02	25	12	0.63	3.53	296.1	0.1	2.21	42.2	2.3	325
108494	2016	02	25	15	0.5	3.57	295	0.02	1.51	46.5	2	285
108495	2016	02	25	18	0.44	3.56	297.3	0.02	2.5	34.6	4.6	293
108496	2016	02	25	21	0.5	3.03	295.7	0.02	1.55	45.6	4.7	293
108497	2016	02	26	00	0.66	3.41	300.2	0.14	2.64	36.4	4.9	305
108498	2016	02	26	03	0.76	3.74	302.7	0.25	3.3	32.4	5.9	322
108499	2016	02	26	06	0.71	3.98	302.3	0.2	3.03	33.5	4.4	347
108500	2016	02	26	09	0.6	3.98	301.6	0.11	2.43	36.2	1.5	328
108501	2016	02	26	12	0.5	4.01	301.9	0.02	1.96	37.5	3.4	336
108502	2016	02	26	15	0.43	4.03	303.1	0.02	3.05	25.4	4.3	294
108503	2016	02	26	18	0.41	3.9	309.7	0.02	3.44	16.3	4.2	299
108504	2016	02	26	21	0.5	3.14	315.4	0.03	2.89	18.9	4.3	325
108505	2016	02	27	00	0.54	3.24	323.1	0.11	3.6	9.2	4.5	330
108506	2016	02	27	03	0.52	3.41	325.2	0.07	3.66	5.8	2	328
108507	2016	02	27	06	0.47	3.56	328.1	0.03	3.82	0.9	1	355
108508	2016	02	27	09	0.42	4.75	71.5	0.6	5.32	72.5	1.1	315
108509	2016	02	27	12	0.37	4.8	77	0.52	5.27	77.9	2.5	347
108510	2016	02	27	15	0.31	4.83	82.1	0.4	5.07	82.7	0.6	311
108511	2016	02	27	18	0.27	13.32	134.3	0.21	13.31	118.5	1.5	256
108512	2016	02	27	21	0.24	13.32	134.3	0.19	13.31	118.5	1.5	273
108513	2016	02	28	00	0.23	13.31	134.3	0.18	13.3	118.5	0.5	239
108514	2016	02	28	03	0.23	13.28	134.3	0.18	13.27	118.6	1.4	139
108515	2016	02	28	06	0.23	13.24	134.3	0.18	13.23	118.6	1.9	130
108516	2016	02	28	09	0.23	4.47	91.2	0.23	4.4	90.9	1.2	220
108517	2016	02	28	12	0.22	4.47	92	0.22	4.4	91.6	1.6	320
108518	2016	02	28	15	0.2	12.82	134.3	0.16	12.8	119.5	4.4	225
108519	2016	02	28	18	0.46	2.76	200.2	0.3	3.89	127.4	3.9	203
108520	2016	02	28	21	0.42	3.01	193	0.37	4.47	132.9	2.4	236
108521	2016	02	29	00	0.34	3.2	188.2	0.25	4.57	144	3.5	327
108522	2016	02	29	03	0.27	3.25	183.9	0.09	4.25	153.4	2.2	11
108523	2016	02	29	06	0.24	3.22	185.3	0.03	4.24	156.1	0.7	189
108524	2016	02	29	09	0.21	3.2	193.7	0.02	4.75	156.4	2.5	238
108525	2016	02	29	12	0.18	12.39	134.4	0.14	12.36	120.5	0.7	31
108526	2016	02	29	15	0.15	12.62	134.4	0.12	12.59	120.1	2.2	228
108527	2016	02	29	18	0.14	13.1	134.6	0.11	13.08	119.2	0.3	0
108528	2016	02	29	21	0.14	13.29	134.7	0.11	13.28	118.8	0.3	0
108529	2016	03	01	00	0.15	13.48	134.8	0.12	13.47	118.4	5.3	293
108530	2016	03	01	03	0.35	2.69	305.6	0.01	4.11	11.4	3.7	318
108531	2016	03	01	06	0.34	2.97	298.5	0.01	4.09	15.7	2.8	334
108532	2016	03	01	09	0.3	3.04	295.3	0	4.17	16	3.2	295
108533	2016	03	01	12	0.3	3	296.2	0	4.31	13.9	2.7	24
108534	2016	03	01	15	0.23	14.55	134.5	0.18	14.56	115.9	1.4	147
108535	2016	03	01	18	0.2	14.65	134.5	0.15	14.67	115.7	0.6	116
108536	2016	03	01	21	0.19	14.66	134.5	0.15	14.68	115.7	3.2	346
108537	2016	03	02	00	0.31	13.98	134.6	0.24	13.98	117.2	2.7	340
108538	2016	03	02	03	0.39	3.21	320.9	0.02	3.8	5.4	3.9	357
108539	2016	03	02	06	0.48	3.52	321.3	0.03	3.4	9.5	4.3	5
108540	2016	03	02	09	0.52	3.58	342.8	0.32	4.53	12.9	3.3	59
108541	2016	03	02	12	0.7	4.41	97.8	1.53	6.02	98.2	5	94
108542	2016	03	02	15	0.96	4.92	98.9	2.24	6.78	98.5	5.3	104
108543	2016	03	02	18	1.15	5.41	96.5	2.7	7.43	96	6.2	95
108544	2016	03	02	21	1.44	5.64	90.7	3.47	7.97	91.1	8.3	79
108545	2016	03	03	00	1.75	5.78	86.7	3.36	7.52	87.4	10.1	81
108546	2016	03	03	03	1.94	5.98	88.5	3.15	7.22	88.6	9.6	85
108547	2016	03	03	06	1.68	5.96	92.2	3.37	7.81	91.9	6.9	72
108548	2016	03	03	09	1.39	5.82	96.1	3.26	8.01	95.2	5.9	103
108549	2016	03	03	12	1.12	5.73	99.9	2.52	7.58	98.7	2.5	140
108550	2016	03	03	15	0.95	5.77	104.3	2.01	7.3	102.8	1.9	203
108551	2016	03	03	18	0.84	5.94	107.8	1.66	7.2	105.9	1	153
108552	2016	03	03	21	0.77	6.03	109.8	1.44	7.13	107.8	1.6	137
108553	2016	03	04	00	0.7	5.97	109.8	1.25	6.96	107.9	2.5	80
108554	2016	03	04	03	0.66	5.78	108.4	1.17	6.77	107	4.4	81
108555	2016	03	04	06	0.66	5.59	109.2	1.18	6.6	107.9	5	72
108556	2016	03	04	09	0.66	5.31	109.8	1.2	6.34	108.7	3.6	94
108557	2016	03	04	12	0.62	5.2	110.9	1.08	6.15	109.9	2.8	113
108558	2016	03	04	15	0.57	5.19	113.1	0.91	5.98	112.2	2.2	127
108559	2016	03	04	18	0.53	5.21	115.5	0.76	5.84	114.5	2.1	150
108560	2016	03	04	21	0.5	5.23	117.7	0.65	5.73	116.8	2.3	144
108561	2016	03	05	00	0.46	5.25	119	0.57	5.62	117.9	2	79
108562	2016	03	05	03	0.42	5.22	119.4	0.51	5.5	118.3	3.4	86
108563	2016	03	05	06	0.4	5.14	119.9	0.48	5.37	118.8	2.1	79
108564	2016	03	05	09	0.35	5.12	120.2	0.4	5.25	119.2	1.6	127
108565	2016	03	05	12	0.32	5.1	119.4	0.35	5.18	118.3	0.7	1
108566	2016	03	05	15	0.3	5.02	120.2	0.32	5.05	119.2	3	135
108567	2016	03	05	18	0.34	3.69	121.6	0.39	4.11	122	3.1	134
108568	2016	03	05	21	0.38	3.74	124.4	0.44	4.14	124.8	3.7	105
108569	2016	03	06	00	0.43	3.67	125.2	0.51	4.2	125.5	3.8	103
108570	2016	03	06	03	0.55	3.23	112.9	0.92	4.89	113.3	6	88
108571	2016	03	06	06	0.67	3.61	113.4	1.32	5.15	113.4	4.9	100
108572	2016	03	06	09	0.66	3.85	116.6	1.26	5.02	116.6	5	114
108573	2016	03	06	12	0.64	3.93	118.8	1.17	4.9	118.8	4.8	125
108574	2016	03	06	15	0.63	3.91	122.3	1.1	4.76	122.1	4.8	124
108575	2016	03	06	18	0.7	3.83	119.4	1.37	5.03	119.1	6	108
108576	2016	03	06	21	0.78	3.89	119.5	1.65	5.23	118.8	5.8	117
108577	2016	03	07	00	0.71	4.06	120.2	1.39	5.08	119.7	4.2	129
108578	2016	03	07	03	0.61	4.13	119.6	1.05	4.92	119.5	3.3	119
108579	2016	03	07	06	0.52	4.06	116.3	0.77	4.75	116.8	1.4	212
108580	2016	03	07	09	0.44	4.02	111.9	0.63	4.62	112.3	0.9	301
108581	2016	03	07	12	0.38	4.03	108.3	0.53	4.49	108.5	1.2	155
108582	2016	03	07	15	0.52	2.78	224.9	0.12	2.24	107.5	6.6	219
108583	2016	03	07	18	0.84	3.88	197.5	1.07	5.38	123.5	6	185
108584	2016	03	07	21	0.88	4.17	189.2	1.42	6.36	122.8	5.8	195
108585	2016	03	08	00	0.77	4.34	183.6	1.34	6.52	122.3	2.7	183
108586	2016	03	08	03	0.65	4.4	179.2	1.16	6.43	122.5	2.6	142
108587	2016	03	08	06	0.55	4.45	173	0.89	5.9	124.3	1.9	129
108588	2016	03	08	09	0.47	4.62	162.1	0.61	5.38	129.4	2.2	181
108589	2016	03	08	12	0.41	5.62	140.6	0.4	5.65	132.3	3.2	111
108590	2016	03	08	15	0.55	2.5	216.2	0.17	2.71	116.8	7.6	219
108591	2016	03	08	18	0.5	3.18	202.2	0.3	3.46	122.1	3.5	166
108592	2016	03	08	21	0.6	3.14	178.3	1.09	5.94	122.2	6.2	177
108593	2016	03	09	00	0.73	3.67	157.2	1.37	5.55	127.3	5.2	146
108594	2016	03	09	03	0.88	3.99	158.3	1.83	6.1	126.4	6.6	189
108595	2016	03	09	06	0.82	4.28	158.6	1.61	6.11	126.7	3.7	194
108596	2016	03	09	09	0.77	4.33	154.1	1.45	5.81	127.9	2.9	193
108597	2016	03	09	12	0.7	4.37	148.7	1.22	5.42	129.5	2.2	171
108598	2016	03	09	15	0.61	4.52	140.6	0.89	4.97	131.7	3.8	201
108599	2016	03	09	18	0.53	4.8	132.8	0.61	4.89	131.1	3.2	171
108600	2016	03	09	21	0.63	4.51	132.1	0.97	4.91	130.4	6	149
108601	2016	03	10	00	0.6	4.24	132.5	0.87	4.55	131.3	1.6	80
108602	2016	03	10	03	0.53	4.38	129.1	0.66	4.61	128.5	1	83
108603	2016	03	10	06	0.45	4.62	126	0.51	4.81	125.4	3.3	335
108604	2016	03	10	09	0.42	4.82	123.4	0.49	5.02	122.6	3.3	323
108605	2016	03	10	12	0.4	5.19	121.4	0.47	5.39	120.3	1.1	218
108606	2016	03	10	15	0.36	5.37	120.4	0.41	5.51	119	2.8	202
108607	2016	03	10	18	0.45	5.48	118.9	0.55	5.82	117.5	4.8	210
108608	2016	03	10	21	0.6	2.98	203.8	0.43	3.75	122.8	5.3	215
108609	2016	03	11	00	0.57	3.33	198.6	0.52	4.11	122.4	3	254
108610	2016	03	11	03	0.48	3.66	192.1	0.51	4.47	124.7	2.9	315
108611	2016	03	11	06	0.4	3.83	187.5	0.41	4.69	135.6	4.5	327
108612	2016	03	11	09	0.49	2.77	306.7	0.02	2.4	29.9	4.8	308
108613	2016	03	11	12	0.48	3.17	303.1	0.02	2.3	33.1	3	312
108614	2016	03	11	15	0.41	3.42	302.8	0.02	3.28	22.6	2.5	313
108615	2016	03	11	18	0.34	3.43	308.1	0.01	4.2	8.8	1.9	278
108616	2016	03	11	21	0.27	3.36	312.1	0.01	4.81	0.1	3.7	227
108617	2016	03	12	00	0.24	3.33	316.4	0.01	4.74	358.3	2.8	276
108618	2016	03	12	03	0.23	3.26	323.3	0.01	4.32	358.6	3	323
108619	2016	03	12	06	0.19	3.22	327.4	0.01	4.08	358.7	2.1	283
108620	2016	03	12	09	0.16	18.11	134.8	0.12	18.21	108.5	3.1	261
108621	2016	03	12	12	0.15	17.67	134.8	0.11	17.75	109.3	2	179
108622	2016	03	12	15	0.14	17.77	134.8	0.11	17.85	109.1	2.4	248
108623	2016	03	12	18	0.14	17.83	134.8	0.11	17.91	109	3.2	244
108624	2016	03	12	21	0.15	17.77	134.8	0.11	17.85	109.1	2.6	257
108625	2016	03	13	00	0.17	17.56	134.8	0.13	17.64	109.6	2.7	312
108626	2016	03	13	03	0.19	16.74	134.8	0.15	16.8	111.3	1.7	309
108627	2016	03	13	06	0.19	16.47	134.8	0.15	16.53	111.9	1.6	336
108628	2016	03	13	09	0.18	16.37	134.8	0.14	16.42	112.2	0.9	186
108629	2016	03	13	12	0.16	16.34	134.8	0.12	16.39	112.2	0.9	134
108630	2016	03	13	15	0.15	16.25	134.8	0.11	16.3	112.4	2.3	135
108631	2016	03	13	18	0.15	16.04	134.7	0.12	16.09	112.9	2.3	174
108632	2016	03	13	21	0.17	15.29	134.4	0.13	15.32	114.3	3.2	212
108633	2016	03	14	00	0.18	14.97	134.3	0.14	14.99	114.9	2.5	290
108634	2016	03	14	03	0.19	14.83	134.7	0.15	14.85	115.4	2.3	295
108635	2016	03	14	06	0.2	14.75	134.7	0.15	14.77	115.6	1.7	339
108636	2016	03	14	09	0.21	14.66	134.7	0.16	14.68	115.8	2.1	313
108637	2016	03	14	12	0.21	14.5	134.8	0.16	14.51	116.2	1.6	251
108638	2016	03	14	15	0.21	13.94	134.6	0.16	13.94	117.3	1.5	184
108639	2016	03	14	18	0.2	13.65	134.7	0.16	13.65	118	3.2	186
108640	2016	03	14	21	0.31	13.27	134.7	0.24	13.26	118.8	3	178
108641	2016	03	15	00	0.26	13.4	134.7	0.2	13.39	118.6	2.1	115
108642	2016	03	15	03	0.23	13.42	134.7	0.18	13.41	118.5	2.5	121
108643	2016	03	15	06	0.29	13.3	134.3	0.23	13.29	118.5	3.9	154
108644	2016	03	15	09	0.36	3.21	131.1	0.38	3.99	131.1	4.1	191
108645	2016	03	15	12	0.37	3.54	126.3	0.42	4.09	126.6	3	142
108646	2016	03	15	15	0.36	3.74	126.5	0.4	4.07	126.8	2.6	123
108647	2016	03	15	18	0.35	3.9	126	0.39	4.06	126.4	1.7	245
108648	2016	03	15	21	0.35	3.97	126.6	0.39	4.06	126.8	4	165
108649	2016	03	16	00	0.35	4	126.2	0.39	4.06	126.5	2.7	197
108650	2016	03	16	03	0.32	4.05	126.8	0.34	4.06	127.1	1.7	336
108651	2016	03	16	06	0.34	4.05	126.3	0.37	4.1	126.5	2.3	357
108652	2016	03	16	09	0.39	3.41	245.8	0.04	0.7	85.7	3.7	305
108653	2016	03	16	12	0.4	3.46	261.2	0.02	0.27	82.8	1.3	14
108654	2016	03	16	15	0.38	3.57	262.2	0.01	0.21	82.4	2.3	225
108655	2016	03	16	18	0.45	2.31	231.4	0.08	1.82	100.1	5.5	217
108656	2016	03	16	21	1.01	3.71	288.8	0.26	3.38	43.8	10.5	297
108657	2016	03	17	00	1.17	4.69	293.1	0.38	5.39	33.6	6.2	251
108658	2016	03	17	03	1.01	4.91	294.4	0.3	5.1	35	5.9	243
108659	2016	03	17	06	0.91	4.72	289.3	0.2	4.03	43.6	4.7	306
108660	2016	03	17	09	0.78	4.66	286.4	0.12	3.21	50.2	4.1	269
108661	2016	03	17	12	0.65	4.56	282.3	0.05	2.29	58.6	2.3	229
108662	2016	03	17	15	0.54	4.39	276.4	0.01	1.24	69.6	4.7	263
108663	2016	03	17	18	0.62	3.43	274	0.02	0.65	73.1	6	275
108664	2016	03	17	21	0.96	3.92	280.1	0.13	2.37	57	8.1	278
108665	2016	03	18	00	1.09	4.47	282.5	0.19	3.8	49.3	5.6	261
108666	2016	03	18	03	0.98	4.64	284.1	0.17	3.77	49.1	5.5	269
108667	2016	03	18	06	0.91	4.63	284.1	0.15	3.5	50.6	5.3	270
108668	2016	03	18	09	0.85	4.6	282.8	0.12	3.13	53.6	4.5	280
108669	2016	03	18	12	0.79	4.57	281.9	0.09	2.79	56.3	2.2	304
108670	2016	03	18	15	0.73	4.5	280.1	0.06	2.34	60.1	5.8	272
108671	2016	03	18	18	1	4.25	276.5	0.09	2.6	60	6.5	269
108672	2016	03	18	21	1.05	4.45	276.4	0.09	3.08	58.3	6.2	272
108673	2016	03	19	00	1.13	4.75	275	0.08	3.69	57.2	6.1	261
108674	2016	03	19	03	1.11	4.89	275.6	0.09	3.91	56.3	5.3	292
108675	2016	03	19	06	1.06	4.91	275.7	0.08	3.79	57.1	4.8	294
108676	2016	03	19	09	0.98	4.92	274.3	0.05	3.45	60.4	5	281
108677	2016	03	19	12	0.86	4.95	273.9	0.04	3.1	63.3	0.5	350
108678	2016	03	19	15	0.72	4.98	272.1	0.01	2.63	68.1	3.6	280
108679	2016	03	19	18	0.62	4.86	272.1	0.01	2.12	71	4.4	314
108680	2016	03	19	21	0.54	4.31	273.9	0.01	0.95	73.5	4	292
108681	2016	03	20	00	0.66	3.55	284.5	0.07	1.54	57.6	5.8	296
108682	2016	03	20	03	0.83	3.88	286.9	0.15	2.43	50.5	6	305
108683	2016	03	20	06	0.86	4.21	290.1	0.19	3.14	44.7	5.3	322
108684	2016	03	20	09	0.76	4.33	288.2	0.13	2.75	49.2	4.9	307
108685	2016	03	20	12	0.62	4.33	286.7	0.06	2.06	54.2	3.9	330
108686	2016	03	20	15	0.52	4.35	285.9	0.02	1.64	57.4	4.8	330
108687	2016	03	20	18	0.55	3.08	322	0.12	3.56	10.9	5.1	324
108688	2016	03	20	21	0.65	3.34	315.6	0.25	3.56	20.7	5.7	311
108689	2016	03	21	00	0.69	3.56	312.4	0.28	3.54	24.4	5.2	307
108690	2016	03	21	03	0.65	3.69	319.1	0.28	3.78	17	4.9	322
108691	2016	03	21	06	0.7	3.71	328.7	0.45	4.56	9	6.2	338
108692	2016	03	21	09	0.73	3.81	328	0.51	4.64	10.9	5.9	306
